variable,x_value,probability
bio_15,758.01293630431,0.45948490500450134
bio_15,760.7553469564837,0.45948490500450134
bio_15,763.4977576086574,0.45948490500450134
bio_15,766.2401682608311,0.45948490500450134
bio_15,768.9825789130048,0.45948490500450134
bio_15,771.7249895651784,0.45948490500450134
bio_15,774.4674002173521,0.5096697807312012
bio_15,777.2098108695258,0.5096697807312012
bio_15,779.9522215216994,0.5575804114341736
bio_15,782.6946321738731,0.5575804114341736
bio_15,785.4370428260468,0.5575804114341736
bio_15,788.1794534782205,0.5575804114341736
bio_15,790.9218641303942,0.5575804114341736
bio_15,793.6642747825679,0.5575804114341736
bio_15,796.4066854347416,0.5575804114341736
bio_15,799.1490960869152,0.5575804114341736
bio_15,801.8915067390889,0.5575804114341736
bio_15,804.6339173912626,0.5575804114341736
bio_15,807.3763280434362,0.5575804114341736
bio_15,810.1187386956099,0.5575804114341736
bio_15,812.8611493477836,0.5575804114341736
bio_15,815.6035599999573,0.5575804114341736
bio_15,818.345970652131,0.5575804114341736
bio_15,821.0883813043047,0.5575804114341736
bio_15,823.8307919564783,0.5575804114341736
bio_15,826.573202608652,0.5575804114341736
bio_15,829.3156132608257,0.5575804114341736
bio_15,832.0580239129994,0.5575804114341736
bio_15,834.8004345651731,0.5575804114341736
bio_15,837.5428452173467,0.5575804114341736
bio_15,840.2852558695204,0.5575804114341736
bio_15,843.0276665216941,0.5575804114341736
bio_15,845.7700771738678,0.5575804114341736
bio_15,848.5124878260415,0.5575804114341736
bio_15,851.2548984782152,0.5575804114341736
bio_15,853.9973091303888,0.5575804114341736
bio_15,856.7397197825625,0.5575804114341736
bio_15,859.4821304347362,0.5575804114341736
bio_15,862.2245410869099,0.5575804114341736
bio_15,864.9669517390836,0.5575804114341736
bio_15,867.7093623912572,0.5575804114341736
bio_15,870.4517730434309,0.5575804114341736
bio_15,873.1941836956046,0.5575804114341736
bio_15,875.9365943477783,0.5575804114341736
bio_15,878.679004999952,0.5575804114341736
bio_15,881.4214156521256,0.5575804114341736
bio_15,884.1638263042993,0.5575804114341736
bio_15,886.906236956473,0.5575804114341736
bio_15,889.6486476086467,0.5575804114341736
bio_15,892.3910582608204,0.5575804114341736
bio_15,895.133468912994,0.5575804114341736
bio_15,897.8758795651677,0.5575804114341736
bio_15,900.6182902173414,0.5575804114341736
bio_15,903.3607008695151,0.5575804114341736
bio_15,906.1031115216888,0.5575804114341736
bio_15,908.8455221738624,0.5575804114341736
bio_15,911.5879328260361,0.5575804114341736
bio_15,914.3303434782098,0.5575804114341736
bio_15,917.0727541303835,0.5575804114341736
bio_15,919.8151647825572,0.5575804114341736
bio_15,922.5575754347308,0.5575804114341736
bio_15,925.2999860869045,0.5575804114341736
bio_15,928.0423967390782,0.5575804114341736
bio_15,930.7848073912519,0.5575804114341736
bio_15,933.5272180434256,0.5575804114341736
bio_15,936.2696286955992,0.5575804114341736
bio_15,939.0120393477729,0.5575804114341736
bio_15,941.7544499999466,0.5575804114341736
bio_15,944.4968606521203,0.5575804114341736
bio_15,947.239271304294,0.5575804114341736
bio_15,949.9816819564676,0.5575804114341736
bio_15,952.7240926086413,0.5575804114341736
bio_15,955.466503260815,0.5575804114341736
bio_15,958.2089139129887,0.5575804114341736
bio_15,960.9513245651624,0.5575804114341736
bio_15,963.6937352173361,0.5575804114341736
bio_15,966.4361458695097,0.5575804114341736
bio_15,969.1785565216834,0.6973183155059814
bio_15,971.9209671738571,0.6973183155059814
bio_15,974.6633778260308,0.6973183155059814
bio_15,977.4057884782045,0.6973183155059814
bio_15,980.1481991303781,0.6973183155059814
bio_15,982.8906097825518,0.6973183155059814
bio_15,985.6330204347255,0.6973183155059814
bio_15,988.3754310868992,0.6973183155059814
bio_15,991.1178417390729,0.6973183155059814
bio_15,993.8602523912465,0.6973183155059814
bio_15,996.6026630434202,0.6973183155059814
bio_15,999.3450736955939,0.9877875447273254
bio_15,1002.0874843477676,0.9987982511520386
bio_15,1004.8298949999413,0.7182183861732483
bio_15,1007.5723056521149,0.7182183861732483
bio_15,1010.3147163042886,0.7182183861732483
bio_15,1013.0571269564623,0.7182183861732483
bio_15,1015.799537608636,0.7182183861732483
bio_15,1018.5419482608097,0.7182183861732483
bio_15,1021.2843589129833,0.7182183861732483
bio_15,1024.0267695651569,0.7182183861732483
bio_15,1026.7691802173308,0.7182183861732483
bio_15,1029.5115908695043,0.7182183861732483
bio_15,1032.2540015216782,0.7182183861732483
bio_15,1034.9964121738517,0.7182183861732483
bio_15,1037.7388228260254,0.7182183861732483
bio_15,1040.481233478199,0.7182183861732483
bio_15,1043.2236441303728,0.7182183861732483
bio_15,1045.9660547825465,0.7182183861732483
bio_15,1048.70846543472,0.7182183861732483
bio_15,1051.450876086894,0.7182183861732483
bio_15,1054.1932867390674,0.3367250859737396
bio_15,1056.9356973912413,0.3367250859737396
bio_15,1059.6781080434148,0.3367250859737396
bio_15,1062.4205186955885,0.3367250859737396
bio_15,1065.1629293477622,0.3367250859737396
bio_15,1067.905339999936,0.3367250859737396
bio_15,1070.6477506521096,0.3367250859737396
